NP_057264,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_001012527,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_001036145,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_778148,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_068377,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_001073942,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_116182,proton/sodium ion:sugar symporter,,GPH,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,Secondary Transporter,2.A.2
NP_060664,glycerol:proton symporter,,GUP,The Glycerol Uptake (GUP) Family,Secondary Transporter,2.A.50
NP_065758,glycerol:proton symporter,,GUP,The Glycerol Uptake (GUP) Family,Secondary Transporter,2.A.50
NP_004861,mannose-P-dolichol utilization defect 2 protein,,LCT,The Lysosomal Cystine Transporter (LCT) Family,Secondary Transporter,2.A.43
NP_004928,Cystinosin homolog,,LCT,The Lysosomal Cystine Transporter (LCT) Family,Secondary Transporter,2.A.43
NP_001142,ADP:ATP translocase,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001143,ADP:ATP translocase,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_073721,uncoupling protein homolog,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_003942,uncoupling protein homolog,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_000378,carnitine/acylcarnitine,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_004268,uncoupling protein homolog,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_006349,peroxisomal adenine nucleotide,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_998776,phosphate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_005879,phosphate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_002626,phosphate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_055066,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_055067,ornithine,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_057696,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_057100,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001098117,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_060625,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_060345,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_061331,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_068380,deoxynucleotide,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_068605,uncoupling protein homolog,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_003346,uncoupling protein homolog,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_078974,glutamate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_077008,phosphate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_085134,2-oxodicarboxylate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_112581,ADP:ATP translocase,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_113669,glutamate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_114153,ornithine,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_115691,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_219480,2-oxodicarboxylate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001029344,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_112489,solute,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_036272,dicarboxylate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_110407,folate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_003696,aspartate/glutamate (Ca2+-activated),,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_003553,2-oxoglutarate:malate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_005975,tricarboxylate,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_660348,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001034444,carnitine/acylcarnitine,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001010875,uncoupling protein homolog,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_689920,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_775742,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_775908,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001627,ADP:ATP translocase,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_660325,carnitine/acylcarnitine,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_848621,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001006644,magnesium ion:inorganic phosphate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001006643,magnesium ion:inorganic phosphate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001006642,magnesium ion:inorganic phosphate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_443133,magnesium ion:inorganic phosphate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001012773,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_001070709,carnitine/acylcarnitine?,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_872362,carnitine/acylcarnitine?,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_037518,magnesium ion:inorganic phosphate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_998816,magnesium ion:inorganic phosphate antiporter,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_055156,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_055157,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_055470,aspartate:glutamate antiporter(Ca2+-activated)?,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_003347,uncoupling protein 3,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_073714,uncoupling protein 3,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_620128,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_958928,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_997000,tricarboxylate?,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_997231,Unclassified,,MC,The Mitochondrial Carrier (MC) Family,Secondary Transporter,2.A.29
NP_006753,lysosomal transporter protein homolog,,MET,The 4 TMS Multidrug Endosomal Transporter (MET) Family,Secondary Transporter,2.A.74
NP_055528,lysosomal transporter protein homolog,,MET,The 4 TMS Multidrug Endosomal Transporter (MET) Family,Secondary Transporter,2.A.74
NP_060877,lysosomal transporter protein homolog,,MET,The 4 TMS Multidrug Endosomal Transporter (MET) Family,Secondary Transporter,2.A.74
NP_001458,glucose-6-phosphate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003044,vesicular monoamine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003045,vesicular monoamine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003046,vesicular acetylcholine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_694857,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003048,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003049,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003051,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001033,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003030,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_000331,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004724,Acetyl-CoA:CoA antiporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004247,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004794,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004687,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004686,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004685,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_005065,sodium ion:phosphate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_005486,sodium ion:phosphate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_005826,sodium ion:phosphate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_006508,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_006507,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_008862,glucose,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_036566,sodium ion:phosphate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_037488,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_054772,Feline Leukemia Virus Subgroup C Receptor (FLVCR) homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_055663,synaptic vesicle protein SV2 homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_055664,synaptic vesicle protein SV2 homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060164,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060261,Feline Leukemia Virus Subgroup C Receptor (FLVCR) homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060055,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060954,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001001290,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_064425,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_064705,vesicular glutamate (VGLUT1),,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_065079,vesicular glutamate (VGLUT2),,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_068812,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_110404,sugar/metabolite?,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_115595,Feline Leukemia Virus Subgroup C Receptor (FLVCR) homolog?,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_115947,tetracycline efflux,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_116107,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_116228,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_149040,thymic stromal cotransporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_149116,organic cation/carnitine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_443117,proton:myo-inositol symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_439896,chromaffin granule monoamine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_542400,proton:folate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_061063,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003042,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_612440,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_695008,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004781,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_695010,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_695009,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001111,tetracycline efflux,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_899056,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_002546,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_647480,vesicular glutamate (VGLUT3),,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_055395,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_061837,glycerol-3-phosphate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_057693,organic cation (brain type),,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_065105,organic cation (brain type),,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_543142,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_660159,sugar,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_689740,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_689812,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_689991,multidrug efflux?,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_699188,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_703150,glucose,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060890,organic cation/carnitine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_061181,sugar/organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_149044,tetracycline efflux,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004722,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003050,organic cation/carnitine,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_006663,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_696961,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004245,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_055794,synaptic vesicle protein SV2 homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001004326,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001020110,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_110434,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001020109,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001034841,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001035888,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001035887,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_004198,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_006623,sodium ion:phosphate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_001091956,sodium ion:phosphate symporter,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_003618,L-type amino acid transporter 3,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060081,L-type amino acid transporter 3,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_054815,L-type amino acid transporter 3,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_955361,L-type amino acid transporter 3,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_061847,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_068764,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_071365,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_073573,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_077287,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_114427,Protein spinster homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_116278,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_689559,L-type amino acid transporter 3,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_699200,glucose,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_653186,urate:anion exchanger 1,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_700357,urate:anion exchanger 1,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_777619,Unclassified,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_857595,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_861450,folate/heme,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_872344,Protein spinster homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_919274,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_938018,glycerol-3-phosphate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_955384,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_963860,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_115671,glycerol-3-phosphate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_996996,glycerol-3-phosphate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_997303,glucose/solute,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_998771,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_370997,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_951429,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001714620,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001715197,monocarboxylate,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001716433,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001715972,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001715402,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001715423,organic anion,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001725537,Protein spinster homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001724030,Protein spinster homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001719840,Protein spinster homolog,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001720472,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001720447,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
XP_001720430,organic cation,,MFS,The Major Facilitator Superfamily (MFS),Secondary Transporter,2.A.1
NP_060712,multidrug efflux,MATE,MOP,The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily,Secondary Transporter,2.A.66
NP_690872,multidrug efflux,MATE,MOP,The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily,Secondary Transporter,2.A.66
NP_001093116,multidrug efflux,MATE,MOP,The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily,Secondary Transporter,2.A.66
NP_443091,nuclear division RFT1 homolog (OLF subfamily),OLF,MOP,The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily,Secondary Transporter,2.A.66
NP_112233,tricarboxylates (Sideroflexin-3),,MTC,The Mitochondrial Tricarboxylate Carrier (MTC) Family,Secondary Transporter,2.A.54
NP_653180,tricarboxylates (Sideroflexin-5),,MTC,The Mitochondrial Tricarboxylate Carrier (MTC) Family,Secondary Transporter,2.A.54
NP_073591,tricarboxylates (Sideroflexin-1),,MTC,The Mitochondrial Tricarboxylate Carrier (MTC) Family,Secondary Transporter,2.A.54
NP_849189,tricarboxylates (Sideroflexin-2),,MTC,The Mitochondrial Tricarboxylate Carrier (MTC) Family,Secondary Transporter,2.A.54
NP_998814,tricarboxylates (Sideroflexin-4),,MTC,The Mitochondrial Tricarboxylate Carrier (MTC) Family,Secondary Transporter,2.A.54
NP_005107,sodium ion:L-ascorbic acid symporter,,NCS2,The Nucleobase:Cation Symporter-2 (NCS2) Family,Secondary Transporter,2.A.40
NP_976072,sodium ion:L-ascorbic acid symporter,,NCS2,The Nucleobase:Cation Symporter-2 (NCS2) Family,Secondary Transporter,2.A.40
NP_653313,sodium ion:L-ascorbic acid symporter,,NCS2,The Nucleobase:Cation Symporter-2 (NCS2) Family,Secondary Transporter,2.A.40
NP_689898,sodium ion:L-ascorbic acid symporter,,NCS2,The Nucleobase:Cation Symporter-2 (NCS2) Family,Secondary Transporter,2.A.40
NP_005838,sodium ion:L-ascorbic acid symporter,,NCS2,The Nucleobase:Cation Symporter-2 (NCS2) Family,Secondary Transporter,2.A.40
NP_000569,divalent metal ion,,Nramp,The Metal Ion (Mn2+-iron) Transporter (Nramp) Family,Secondary Transporter,2.A.55
NP_000608,divalent metal ion,,Nramp,The Metal Ion (Mn2+-iron) Transporter (Nramp) Family,Secondary Transporter,2.A.55
NP_003033,sodium ion/chloride ion:GABA,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_001035,sodium ion:dopamine symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_001036,sodium ion:serotonin symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_003034,sodium ion/chloride ion:taurine,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_001034,sodium ion:noradrenaline symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_004202,sodium ion/chloride ion:glycine,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_005620,sodium ion/chloride ion:creatine,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_009162,sodium ion/chloride ion:amino acid,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_055044,sodium ion/chloride ion:GABA,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_055043,sodium ion:brain-specific L-proline symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_054756,sodium ion/chloride ion:neurotransmitter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_064593,sodium ion/chloride ion:neurotransmitter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_071800,sodium ion/chloride ion:neurotransmitter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_003035,sodium ion/chloride ion:betaine/GABA,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_057699,sodium ion/chloride:betaine/GABA,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_060527,sodium ion/chloride ion:neurotransmitter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_877499,sodium ion/chloride ion:neurotransmitter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_001003841,sodium ion/chloride ion:neurotransmitter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_001010898,sodium/chloride ion:neurotransmitter symporter 4,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_008865,sodium/chloride ion:glycine symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_964012,sodium/chloride ion:glycine symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_001020016,sodium/chloride ion:glycine symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
